n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
862,597,1061,1625,1740,154.43,11.5,11.32
555,951,709,1298,853,265.08,20.23,19.19999999999999
594,859,1163,838,72,255.23,24.71,28.039999999999978
1885,846,319,408,9,341.35,47.28,48.839999999999975
977,1931,1705,1802,1275,176.99,16.11,16.399999999999988
1044,889,1144,1945,1899,223.24,14.43,15.079999999999998
1468,454,66,1526,935,233.0,15.08,14.759999999999998
1713,1542,1357,1531,1062,203.2,13.16,14.239999999999997
1972,591,1113,698,1822,275.9,17.82,17.639999999999993
465,1764,139,1757,1205,226.22,14.87,14.999999999999998
1988,587,245,1659,500,208.41,17.77,17.35999999999999
92,71,1850,1644,1420,282.79,18.61,18.440000000000005
1049,1892,406,1836,1809,239.06,18.9,17.679999999999986
1842,880,1181,101,26,271.48,20.47,20.6
985,1526,247,351,1030,223.97,16.37,16.200000000000003
614,489,1357,40,1075,245.18,19.08,20.999999999999993
1099,847,109,1923,1869,231.54,20.69,18.67999999999999
1253,232,699,256,517,238.97,13.58,15.039999999999997
1990,1764,1107,977,1662,183.28,12.52,12.079999999999998
1602,125,720,452,404,267.36,25.2,23.519999999999982
250,1094,1817,1672,244,195.14,15.08,16.35999999999999
350,490,1621,560,1887,202.71,11.58,11.64
1821,1650,263,1686,1885,219.84,22.74,21.47999999999998
15,998,1287,1169,1766,285.77,21.91,24.119999999999994
819,102,1549,555,508,291.99,26.21,25.39999999999998
550,1265,1079,1064,866,175.42,12.32,12.400000000000002
104,968,661,1590,1678,205.3,16.87,15.520000000000001
3,1755,112,1587,259,353.08,75.62,78.92000000000007
94,255,102,140,988,262.37,27.72,26.119999999999987
1996,67,1749,1459,176,194.6,14.14,14.800000000000004
1055,1028,1003,646,321,178.63,11.81,11.400000000000002
644,146,719,790,1324,191.55,12.74,13.240000000000002
